departamento;distrito;zona  ;direccion;latitud;longitud;codigo_ue;unidad_educativa;cod_edif_educativo
LA PAZ;AYO AYO;;COLLANA BELEN;-17,036096;-68,086792;60610040;BELEN;60610040
LA PAZ;PATACAMAYA;;CENTRO TOLOMA;-17,12529;-67,95923;60610010;TOLOMA;60610042
LA PAZ;AYO AYO;;HUMATOMA;-17,117265;-67,992669;60610041;JULIAN APAZA;60610043
LA PAZ;AYO AYO;;JUNOTOQUE;-17,143482;-68,034387;60610042;JUNOTOQUE;60610044
LA PAZ;AYO AYO;;;-17,0387;-68,121843;60610043;HUANCARANI;60610045
LA PAZ;AYO AYO;LLUJTURI;LLUJTURI;-17,019569;-67,943142;60610044;LLUJTURI;60610046
LA PAZ;BATALLAS;;BATALLAS;-16,300032;-68,531244;60620001;GENOVEVA RIOS;60620001
LA PAZ;BATALLAS;;HUANCANE;-16,254793;-68,557269;60620002;HUANCANE;60620002
LA PAZ;BATALLAS;;IGACHI;-16,299898;-68,553566;60620003;IGACHI;60620003
LA PAZ;BATALLAS;;KARHUIZA;-16,262241;-68,520534;60620004;KARHUIZA;60620004
LA PAZ;BATALLAS;;ESPAÑA;-16,297453;-68,528333;60620006;ESPAÑA;60620005
LA PAZ;BATALLAS;;CMD. KARHUIZA - ZONA 5 - ZONA 6 AGUA RICA;-16,241741;-68,546275;60620007;AGUA RICA;60620006
LA PAZ;BATALLAS;;COM. CULLUCACHI;-16,316447;-68,525885;60620009;CULLUCACHI II;60620007
LA PAZ;BATALLAS;;CMD. CHIJI PATA ALTA;-16,338224;-68,549886;60620011;CHIJIPATA ALTA;60620009
LA PAZ;BATALLAS;;CMD. ISQUILLANI;-16,237168;-68,482295;60620015;ISQUILLANI;60620013
LA PAZ;BATALLAS;;ZONA SAN CALIXTO;-16,270111;-68,473526;60620016;SAN CALIXTO;60620014
LA PAZ;BATALLAS;;PAJCHA PEÑAS;-16,227691;-68,523169;60620017;PAJCHA PEÑAS;60620015
LA PAZ;BATALLAS;;CMD. SOJATA;-16,218766;-68,551666;60620020;SOJATA;60620017
LA PAZ;BATALLAS;;VILLA SAN JUAN DE CHACHACOMANI;-16,104296;-68,547241;60620021;VILLA SAN JUAN;60620018
LA PAZ;BATALLAS;;ALTO CRUZ PAMPA;-16,034454;-68,396153;60620023;ALTO CRUZ PAMPA;60620019
LA PAZ;BATALLAS;;PURAPURANI;-16,120473;-68,464635;60620024;PURAPURANI;60620020
LA PAZ;BATALLAS;;KERANI;-16,156108;-68,509295;60620025;PEDRO DOMINGO MURILLO;60620021
LA PAZ;BATALLAS;;KERANI;-16,156796;-68,510269;60620026;REPUBLICA DE COLOMBIA;60620022
LA PAZ;BATALLAS;;ZONA CHOJÑAPATA;-16,13975;-68,523997;60620071;BOLIVAR;60620023
LA PAZ;BATALLAS;VILLA ALICIA;COMUNIDAD CHIRAPACA - VILLA ALICIA;-16,303272;-68,497042;60620028;VILLA ALICIA;60620024
LA PAZ;BATALLAS;;VILLA SAN JUAN DE CHACHACOMANI;-16,103637;-68,545615;60620031;FRANZ TAMAYO DE CHACHACOMANI;60620025
LA PAZ;BATALLAS;;VILLA ASCENCION DE TUQUIA;-16,212676;-68,46694;60620033;FRAY JOSE ANTONIO ZAMPA;60620026
LA PAZ;BATALLAS;;CMD. CRUZANI;-16,186666;-68,483969;60620034;CRUZANI;60620027
LA PAZ;BATALLAS;ALTO PEÑAS;CMD. ANEXO ALTO PEÑAS;-16,196436;-68,458722;60620036;ALTO PEÑAS ANEXO;60620029
LA PAZ;BATALLAS;;CALASAYA;-16,34359;-68,515076;60620037;OSCAR ALFARO;60620030
LA PAZ;BATALLAS;;CMD. HUAYROCONDO;-16,344543;-68,502868;60620039;HUAYROCONDO;60620031
LA PAZ;BATALLAS;;CHIJI PATA BAJA;-16,342254;-68,558232;60620040;1RO. DE MAYO DE CHIJIPATA BAJA;60620032
LA PAZ;BATALLAS;;CMD. PALCOCO;-16,334999;-68,413023;60620041;CALAMA;60620033
LA PAZ;BATALLAS;;MACHACAMARCA;-16,361005;-68,452011;60620042;JUAN JOSE TORREZ;60620034
LA PAZ;PUCARANI;VILLA ANDINO;VILLA ANDINO;-16,263721;-68,388403;60620043;VILLA ANDINO;60620035
LA PAZ;PUCARANI;PALCOCO;PALCOCO;-16,334665;-68,41242;60620045;BOLIVIANO JAPONES;60620036
LA PAZ;BATALLAS;;YAURICHAMBI;-16,313873;-68,464655;60620051;FRANZ TAMAYO DE YAURICHAMBI;60620042
LA PAZ;BATALLAS;;PARIRI;-16,278582;-68,47999;60620060;PARIRI;60620050
LA PAZ;BATALLAS;;CARRETERA PANAMERICANA S/N  ZONA NORTE;-16,294945;-68,533922;60620061;2 DE AGOSTO;60620051
LA PAZ;BATALLAS;;CHALLAPATA;-16,20382;-68,505808;60620062;CHALLAPATA;60620052
LA PAZ;BATALLAS;;CENTRO CHACHACOMANI;-16,049558;-68,419893;60620030;CENTRO CHACHACOMANI;60620053
LA PAZ;BATALLAS;;CMD. CATACORA;-16,3022;-68,461877;60620064;EDUARDO ABAROA DE CATACORA;60620054
LA PAZ;BATALLAS;;VILLA ASUNCION DE TUQUIA;-16,201328;-68,48185;60620032;GUALBERTO VILLARROEL;60620055
LA PAZ;BATALLAS;;KARHUIZA CALLE CUBA;-16,300129;-68,525942;60620005;BOLIVIANO CUBANO;60620057
LA PAZ;BATALLAS;;CMD. JAILLIHUAYA;-16,134645;-68,445911;60620027;14 DE MAYO;60620060
LA PAZ;BATALLAS;;CMD. CALASAYA;-16,342487;-68,513665;60620038;CALASAYA;60620061
LA PAZ;BATALLAS;;COMUNIDAD PAJCHA PEÑAS, CANTÓN PEÑAS;-16,23611;-68,499272;60620018;JULIAN TUPAC KATARI;60620062
LA PAZ;BATALLAS;CATACHILLA;CHIRAPACA;-16,298341;-68,493133;60620029;CHIRAPACA;60620063
LA PAZ;PUCARANI;LITORAL;CMD. LITORAL;-16,260964;-68,351162;60620044;LITORAL;60620065
LA PAZ;BATALLAS;;SURIQUIÑA;-16,259746;-68,462826;60620089;LIBERTADOR SIMON BOLIVAR;60620068
LA PAZ;BATALLAS;;HUANCUYO;-16,180897;-68,507483;60620086;HUANCUYO;60620069
LA PAZ;BATALLAS;;CULLUCACHI;-16,317095;-68,524348;60620087;CULLUCACHI I;60620070
LA PAZ;BATALLAS;;CORQUEAMAYA;-16,327671;-68,423795;60620090;CORQUEAMAYA;60620072
LA PAZ;BATALLAS;;VILLA ASUNCION DE CALUYO;-16,329361;-68,509668;60620091;VILLA ASUNCION DE CALUYO;60620073
LA PAZ;BATALLAS;ALTO PEÑAS;CMD. ALTO PEÑAS;-16,181556;-68,418765;60620092;ALTO PEÑAS;60620074
LA PAZ;BATALLAS;;CMD. CORAPATA;-16,173842;-68,519661;60620096;BARTOLINA SISA;60620078
LA PAZ;PUCARANI;CONDORIRI;CONDORIRI;-16,277912;-68,317088;60620099;CONDORIRI;60620079
LA PAZ;BATALLAS;;SURIQUIÑA;-16,261759;-68,433117;60620085;SURIQUIÑA;60620081
LA PAZ;BATALLAS;JICHURASI;;-16,252667;-68,455174;60620101;ISRAEL;60620082
LA PAZ;BATALLAS;KELLHUANI;KELLHUANI;-16,068242;-68,496545;60620102;KELLHUANI;60620083
LA PAZ;YANACACHI;YANACACHI;YANACACHI;-16,397905;-67,739289;60630001;FELIX ERNESTO MOSCOSO;60630001
LA PAZ;YANACACHI;CHOJLLA ZONA B;;-16,407455;-67,775118;60630002;EDUARDO ABAROA;60630002
LA PAZ;YANACACHI;VILLA ASPIAZU;VILLA ASPIAZU;-16,407857;-67,674526;60630003;AGUSTIN ASPIAZU;60630003
LA PAZ;YANACACHI;MACHACAMARCA;MACHACAMARCA;-16,398485;-67,674392;60630004;MACHACAMARCA;60630004
LA PAZ;COROICO;UNDUAVI;UNDUAVI CARRETERA LA PAZ A 45 KMS. DE COROICO;-16,31107;-67,909307;60630005;UNDUAVI;60630005
LA PAZ;YANACACHI;CHACO;CHACO;-16,349225;-67,816796;60630006;CHACO;60630006
LA PAZ;YANACACHI;PICHU;PICHU;-16,3637;-67,801153;60630007;PICHU;60630007
LA PAZ;YANACACHI;SIRUPAYA;SIRUPAYA;-16,357752;-67,763341;60630008;SIRUPAYA;60630008
LA PAZ;YANACACHI;FLORIDA;FLORIDA;-16,362146;-67,75318;60630009;FLORIDA;60630009
LA PAZ;YANACACHI;SANTA ROSA;SANTA ROSA;-16,399547;-67,719459;60630010;SANTA ROSA;60630010
LA PAZ;YANACACHI;PUENTE VILLA;PUENTE VILLA;-16,40439;-67,641611;60630012;PUENTE VILLA;60630012
LA PAZ;YANACACHI;;SUIQUI MILAMILANI;-16,411414;-67,643018;60630013;SUIQUI MILAMILANI;60630013
LA PAZ;YANACACHI;CHOJLLA ZONA B;MINA CHOJLLA;-16,407693;-67,776569;60630017;JORGE ZALLES;60630017
LA PAZ;YANACACHI;ESTANCIA CHILLATA;ESTANCIA CHILLATA;-16,452383;-67,653014;60630019;CHILLATA;60630019
LA PAZ;YANACACHI;TICUNIRI;TICUNIRI;-16,405987;-67,663567;60630021;TICUNIRI;60630021
LA PAZ;CAJUATA/ LICOMA PAMPA (C.VILLA LIBERTAD LICOM;;;-16,660497;-67,218786;60640001;AGUA RICA LUZ DE KOLLASUYO;60640001
LA PAZ;CAJUATA/ LICOMA PAMPA (C.VILLA LIBERTAD LICOM;;;-16,698006;-67,171029;60640036;CAJUATA;60640002
LA PAZ;CAJUATA/ LICOMA PAMPA (C.VILLA LIBERTAD LICOM;;;-16,646438;-67,23106;60640003;CIRCUATA I;60640003
LA PAZ;CAJUATA/ LICOMA PAMPA (C.VILLA LIBERTAD LICOM;;;-16,635233;-67,254816;60640004;ASOCIADA CAÑAMINA;60640004
LA PAZ;CAJUATA/ LICOMA PAMPA (C.VILLA LIBERTAD LICOM;;;-16,66323;-67,156611;60640005;TURCULI;60640005
LA PAZ;CAJUATA/ LICOMA PAMPA (C.VILLA LIBERTAD LICOM;;;-16,680104;-67,239974;60640006;POLEA;60640006
LA PAZ;CAJUATA/ LICOMA PAMPA (C.VILLA LIBERTAD LICOM;;;-16,804967;-67,204004;30640002;ELIODORO CAMACHO DE LICOMA PAMPA;60640007
LA PAZ;CAJUATA/ LICOMA PAMPA (C.VILLA LIBERTAD LICOM;;;-16,852457;-67,167321;60640008;PULLCHIRI;60640008
LA PAZ;CAJUATA/ LICOMA PAMPA (C.VILLA LIBERTAD LICOM;;;-16,840968;-67,179058;60640009;CHARAPAXI;60640009
LA PAZ;CAJUATA/ LICOMA PAMPA (C.VILLA LIBERTAD LICOM;;;-16,775361;-67,214052;60640011;KAHARA;60640011
LA PAZ;CAJUATA/ LICOMA PAMPA (C.VILLA LIBERTAD LICOM;;;-16,764052;-67,214859;60640012;TIRCO;60640012
LA PAZ;CAJUATA/ LICOMA PAMPA (C.VILLA LIBERTAD LICOM;PALOMANI;PALOMANI;-16,753613;-67,231817;60640014;PALOMANI;60640014
LA PAZ;CAJUATA/ LICOMA PAMPA (C.VILLA LIBERTAD LICOM;;;-16,753411;-67,217766;60640015;CHEKA;60640015
LA PAZ;CAJUATA/ LICOMA PAMPA (C.VILLA LIBERTAD LICOM;;;-16,62763;-67,26615;60640017;ASOCIADA VILLA BARRIENTOS;60640017
LA PAZ;CAJUATA/ LICOMA PAMPA (C.VILLA LIBERTAD LICOM;;;-16,646134;-67,212672;60640018;SAN JOSE;60640018
LA PAZ;CAJUATA/ LICOMA PAMPA (C.VILLA LIBERTAD LICOM;;;-16,583062;-67,308432;60640020;LIMON VADO;60640020
LA PAZ;CAJUATA/ LICOMA PAMPA (C.VILLA LIBERTAD LICOM;;;-16,747896;-67,188935;60640023;PEDRO DOMINGO MURILLO;60640023
LA PAZ;CAJUATA/ LICOMA PAMPA (C.VILLA LIBERTAD LICOM;;;-16,726739;-67,203865;60640024;HUARITOLO;60640024
LA PAZ;CAJUATA/ LICOMA PAMPA (C.VILLA LIBERTAD LICOM;;;-16,718611;-67,147246;60640025;SIQUIMIRANI;60640025
LA PAZ;CAJUATA/ LICOMA PAMPA (C.VILLA LIBERTAD LICOM;;;-16,737052;-67,127873;60640026;ESPIGA PAMPA;60640026
LA PAZ;CAJUATA/ LICOMA PAMPA (C.VILLA LIBERTAD LICOM;;;-16,740874;-67,165779;60640027;MOXACOCA;60640027
LA PAZ;CAJUATA/ LICOMA PAMPA (C.VILLA LIBERTAD LICOM;;;-16,784769;-67,195959;60640028;ALFAGIANI;60640028
LA PAZ;CAJUATA/ LICOMA PAMPA (C.VILLA LIBERTAD LICOM;;;-16,556069;-67,336578;60640029;MIGUILLAS I;60640029
LA PAZ;CAJUATA/ LICOMA PAMPA (C.VILLA LIBERTAD LICOM;;;-16,561649;-67,326021;60640030;LUJMANI;60640030
LA PAZ;CAJUATA/ LICOMA PAMPA (C.VILLA LIBERTAD LICOM;;;-16,71459;-67,213867;60640031;12 DE ABRIL DE RICA RICA;60640032
LA PAZ;CAJUATA/ LICOMA PAMPA (C.VILLA LIBERTAD LICOM;;;-16,599096;-67,288622;60640032;SIMON BOLIVAR;60640033
LA PAZ;CAJUATA/ LICOMA PAMPA (C.VILLA LIBERTAD LICOM;;;-16,681706;-67,185293;60640035;SUJURA EL PORVENIR;60640035
LA PAZ;CAJUATA/ LICOMA PAMPA (C.VILLA LIBERTAD LICOM;;;-16,648426;-67,229048;60640033;CIRCUATA II;60640037
LA PAZ;CAJUATA/ LICOMA PAMPA (C.VILLA LIBERTAD LICOM;;;-16,556742;-67,336785;60640037;MIGUILLAS II;60640038
LA PAZ;CAJUATA/ LICOMA PAMPA (C.VILLA LIBERTAD LICOM;PARPATA;;-16,755341;-67,16902;60640039;NUEVO AMANECER;60640040
LA PAZ;CAJUATA/ LICOMA PAMPA (C.VILLA LIBERTAD LICOM;PUENTE ALEGRE;;-16,717483;-67,15054;60640040;PUENTE ALEGRE;60640041
LA PAZ;CAJUATA/ LICOMA PAMPA (C.VILLA LIBERTAD LICOM;TOJRA;COMUNIDAD TOJRA;-16,727281;-67,192068;60640041;LUZ Y ESPERANZA;60640042
LA PAZ;CAJUATA/ LICOMA PAMPA (C.VILLA LIBERTAD LICOM;;LOMA LINDA;-16,671058;-67,190897;60640042;MARANATHA DE LOMA LINDA;60640043
LA PAZ;YACO/ MALLA;;;-17,093252;-67,451218;60650001;CHUCAMARCA;60650001
LA PAZ;YACO/ MALLA;;AROMA;-17,062666;-67,524982;60650002;AROMA;60650002
LA PAZ;YACO/ MALLA;;BAMBARILLO;-17,077528;-67,497831;60650003;BAMBARILLO;60650003
LA PAZ;YACO/ MALLA;;CONCHAMARCA;-17,110132;-67,48929;60650004;CONCHAMARCA;60650004
LA PAZ;YACO/ MALLA;;;-17,061711;-67,525273;60650005;COTAÑA;60650005
LA PAZ;YACO/ MALLA;;;-17,128503;-67,436429;60650006;HUAYLLOMA;60650006
LA PAZ;YACO/ MALLA;;;-17,091409;-67,476886;60650007;PUTUNI;60650007
LA PAZ;YACO/ MALLA;;TABLACHACA;-17,177242;-67,335909;60650008;TABLACHACA;60650008
LA PAZ;YACO/ MALLA;;CAPELLANIA;-17,265904;-67,354159;60650009;CAPELLANIA;60650009
LA PAZ;YACO/ MALLA;;CHIARAQUE;-17,198227;-67,363934;60650010;CHIARAQUE;60650010
LA PAZ;YACO/ MALLA;;HORNUNI;-17,34891;-67,405366;60650011;HORNUNI;60650011
LA PAZ;YACO/ MALLA;;LLIPILLIPI;-17,178529;-67,354189;60650012;LLIPILLIPI;60650012
LA PAZ;YACO/ MALLA;;MECAÑA;-17,255571;-67,408801;60650013;MECAÑA;60650013
LA PAZ;YACO/ MALLA;;VILLA PUCHUNI;-17,275804;-67,335345;60650015;REPUBLICA DE VENEZUELA;60650015
LA PAZ;YACO/ MALLA;;IQUILLUYO;-17,245663;-67,34399;60650016;LOS ANDES;60650016
LA PAZ;YACO/ MALLA;;AMPICOLQUE;-17,388636;-67,330859;60650017;AMPICOLQUE;60650017
LA PAZ;YACO/ MALLA;;LAURANI;-17,316369;-67,315748;60650018;LAURANI;60650018
LA PAZ;YACO/ MALLA;;YACO;-17,154685;-67,406396;60650019;YACO;60650019
LA PAZ;YACO/ MALLA;;CAXATA;-17,146659;-67,341972;60650020;GERMAN BUSCH DE CAXATA;60650020
LA PAZ;YACO/ MALLA;;BELLA VISTA;-17,098479;-67,360046;60650021;BELLA VISTA;60650021
LA PAZ;YACO/ MALLA;;COQUE;-17,11511;-67,365684;60650022;COQUE;60650022
LA PAZ;YACO/ MALLA;;HUANACAMAYA;-17,116644;-67,407702;60650023;HUANACAMAYA;60650023
LA PAZ;YACO/ MALLA;;CHALLOMA;-17,174246;-67,485842;60650026;CHALLOMA;60650026
LA PAZ;YACO/ MALLA;;PAMPAJASI;-17,250514;-67,440183;60650027;DANIEL GOMEZ GARCIA;60650027
LA PAZ;YACO/ MALLA;;MALLA;-17,039752;-67,451455;60650028;MALLA;60650028
LA PAZ;YACO/ MALLA;;ASIRIRI;-17,021581;-67,51816;60650029;ASIRIRI;60650029
LA PAZ;YACO/ MALLA;;SANTIAGO DE CALLUCHANI;-17,062174;-67,421295;60650030;SIMON BOLIVAR DE SANTIAGO DE CALLUCHANI;60650030
LA PAZ;YACO/ MALLA;;RODEO;-17,048204;-67,360862;60650031;LITORAL;60650031
LA PAZ;YACO/ MALLA;;SORACACHI;-17,094689;-67,360827;60650032;SORACACHI;60650032
LA PAZ;YACO/ MALLA;;GERMAN BUSCH;-17,177313;-67,334584;60650033;GERMAN BUSCH DE TABLACHACA;60650033
LA PAZ;YACO/ MALLA;;;-17,350776;-67,367878;60650034;IRACACHI;60650034
LA PAZ;YACO/ MALLA;LLANUMA;LLANUMA;-17,168807;-67,391395;60650037;LLANUMA;60650037
LA PAZ;YACO/ MALLA;COMUNIDAD CUSUMA;COMUNIDAD CUSUMA;-17,153801;-67,451348;60650038;CUSUMA;60650038
LA PAZ;TIAWANACU;CALA CALA;CMD. CALA CALA;-16,434912;-68,796473;60660001;CALA CALA;60660001
LA PAZ;TIAWANACU;KLALAHUTA;CARRETERA DE INGRESO A TIAHUANACU  ZONA K`ALAHUTA S/N;-16,558754;-68,67872;60660002;TIAHUANACU A;60660002
LA PAZ;TIAWANACU;KHASA ACHUTA;CMD. KHASA ACHUTA;-16,544905;-68,66318;60660006;KASA ACHUTA;60660004
LA PAZ;TIAWANACU;CAUSAYA;CMD. CAUSAYA;-16,549973;-68,639758;60660007;CAUSAYA;60660005
LA PAZ;TIAWANACU;WANCOLLO;COMUNIDAD HUANCOLLO;-16,572824;-68,645222;60660008;WANCOLLO;60660006
LA PAZ;TIAWANACU;PIRCUTA;CMD. PIRCUTA;-16,586242;-68,594125;60660009;PIRCUTA;60660007
LA PAZ;TIAWANACU;COMUNIDAD CALUYO;CMD. CALUYO;-16,604031;-68,621081;60660011;CALUYO;60660008
LA PAZ;TIAWANACU;CHUSECANI;CMD. SAN ANTONIO DE CHUSECANI;-16,616786;-68,617064;60660012;SAN ANTONIO DE CHUSECANI;60660009
LA PAZ;VIACHA;CORPA;CORPA;-16,677649;-68,864559;80660194;TUPAC KATARI DE CORPA;60660010
LA PAZ;TIAWANACU;GUARAYA;CMD. GUARAYA;-16,589193;-68,712577;60660014;GUARAYA;60660011
LA PAZ;TIAWANACU;INGENIO LIMITADA;CMD. INGENIO LIMITADA;-16,625617;-68,707133;60660015;INGENIO LIMITADA;60660012
LA PAZ;TIAWANACU;GUAYARA;CMD. GUARAYA;-16,589926;-68,712674;60660016;FELIPE PIZARRO;60660013
LA PAZ;TIAWANACU;YANAMANI;CMD. YANAMANI;-16,620511;-68,735975;60660017;YANAMANI;60660014
LA PAZ;TIAWANACU;ACHUTA GRANDE;CMD. ACHUTA GRANDE;-16,539172;-68,715783;60660018;ACHUTA GRANDE;60660015
LA PAZ;TIAWANACU;PILLAPI;LOCALIDAD PILLAPI SAN AGUSTIN;-16,503364;-68,768332;60660019;PILLAPI;60660016
LA PAZ;TIAWANACU;PILLAPI;AVENIDA PILLAPI - TARACO;-16,507406;-68,763631;60660020;MCAL. ANDRES DE SANTA CRUZ;60660017
LA PAZ;TIAWANACU;ROSA PATA;CMD. ROSA PATA;-16,479027;-68,75469;60660021;ROSA PATA;60660018
LA PAZ;TIAWANACU;JAHUIRA PAMPA;JAHUIRA PAMPA;-16,524095;-68,812207;60660022;JAHUIRA PAMPA;60660019
LA PAZ;TIAWANACU;HUMAMARCA;CMD. HUMAMARCA;-16,539633;-68,810961;60660023;HUMAMARCA;60660020
LA PAZ;TIAWANACU;SURIRI;CMD. SURIRI;-16,480781;-68,734361;60660024;SURIRI;60660021
LA PAZ;TIAWANACU;YANARICO;COMUNIDAD YANARICO;-16,527338;-68,749135;60660025;YANARICO;60660022
LA PAZ;TIAWANACU;CHAMBI GRANDE;CHAMBI GRANDE;-16,537672;-68,731167;60660026;CHAMBI GRANDE;60660023
LA PAZ;TIAWANACU;CHIVO;CMD. CHIVO;-16,477358;-68,83305;60660027;CHIVO;60660024
LA PAZ;TIAWANACU;JIWAWI CHICO;CMD. JIWAWI CHICO;-16,465837;-68,855443;60660030;JIWAWI CHICO;60660026
LA PAZ;TIAWANACU;TARACO;TARACO;-16,455853;-68,857506;60660031;TARACO;60660027
LA PAZ;TIAWANACU;SANTA ROSA DE TARACO;SANTA ROSA DE TARACO;-16,448329;-68,942553;60660034;ALFREDO OVANDO CANDIA;60660029
LA PAZ;TIAWANACU;SANTA ROSA DE TARACO;COMUNIDAD SAN JOSE;-16,454467;-68,944303;60660035;SAN JOSE;60660030
LA PAZ;TIAWANACU;COACOLLO;Urb. Coacollo;-16,462504;-68,92913;60660036;COACOLLO;60660031
LA PAZ;TIAWANACU;COACOLLO;URB. PUEBLO DE COACOLLO;-16,462047;-68,929028;60660037;NACIONAL LITORAL;60660032
LA PAZ;TIAWANACU;ZAPANA;UNIDAD EDUCATIVA ZAPANA;-16,437731;-68,866017;60660038;ZAPANA;60660033
LA PAZ;TIAWANACU;;JIHUAHUI GRANDE;-16,462103;-68,880694;60660040;JIHUAHUI GRANDE;60660035
LA PAZ;TIAWANACU;CHIRIPA;CMD. CHIRIPA;-16,433322;-68,829436;60660041,6066004;CHIRIPA,FRAY JOSE ANTONIO ZAMPA;60660036
LA PAZ;TIAWANACU;PEQUERI;CMD. PEQUERI;-16,430831;-68,809174;60660043;PEQUERI;60660037
LA PAZ;TIAWANACU;CHIARAMAYA;COMUNIDAD CHIARAMAYA;-16,433881;-68,845858;60660044;CHIARAMAYA;60660038
LA PAZ;TIAWANACU;ISLA SICUYA;ISLA SICUYA;-16,3711;-68,772265;60660045;ISLA SICUYA;60660039
LA PAZ;TIAWANACU;HUACULLANI;LOC. HUACULLANI;-16,442825;-68,740992;60660046;HUACULLANI;60660040
LA PAZ;TIAWANACU;CAPIRI;CMD. CAPIRI;-16,467286;-68,725147;60660048;CAPIRI;60660041
LA PAZ;TIAWANACU;COMUNIDAD QUERUNI;CMD. QUERUNI;-16,435214;-68,783921;60660049;QUERUNI;60660042
LA PAZ;TIAWANACU;PIRCUTA;CMD. PIRCUTA;-16,585814;-68,594036;60660010;NACIONES UNIDAS;60660043
LA PAZ;TIAWANACU;CORPA;CMD. CORPA;-16,554511;-68,607097;60660051;CORPA;60660044
LA PAZ;TIAWANACU;TIAHUANACU;MANKO KAPAC;-16,556472;-68,678725;60660003;ARTHUR POSNANSKY;60660046
LA PAZ;TIAWANACU;ACHACA;COMUNIDAD ACHACA;-16,610911;-68,668153;60660005;HOLANDA;60660047
LA PAZ;TIAWANACU;CHIVO;CMD. CHIVO;-16,477709;-68,832302;60660028;JULIAN APAZA;60660048
LA PAZ;TIAWANACU;HUACULLANI;HUACULLANI;-16,442344;-68,741569;60660047;JOSE BALLIVIAN;60660050
LA PAZ;TIAWANACU;ZONA 4;DE LA PLAZA PRINCIPAL A 150 MTS. HACIA ARRIBA;-16,503865;-68,765975;60660052;PILLAPI SAN AGUSTIN;60660055
LA PAZ;TACACOMA/ QUIABAYA;CENTRAL;QUIABAYA;-15,637259;-68,702028;60680001;JULIO CORDERO VILLAVICENCIO;60680001
LA PAZ;TACACOMA/ QUIABAYA;TARATA;CMD. TARATA;-15,594705;-68,725311;60680002;TARATA;60680002
LA PAZ;TACACOMA/ QUIABAYA;CONCHUPATA MACHACA M;CMD. CONCHUPATA;-15,629307;-68,728304;60680003;CONCHUPATA;60680003
LA PAZ;TACACOMA/ QUIABAYA;YANARANI;YANARANI;-15,615322;-68,694025;60680004;YANARANI;60680004
LA PAZ;TACACOMA/ QUIABAYA;COTAÑANI ALTO;COTAÑANI;-15,64871;-68,682524;60680005;COTAÑANI;60680005
LA PAZ;TACACOMA/ QUIABAYA;NIÑIHUATI;NIÑIHUATY;-15,610001;-68,744171;60680006;NIÑIHUATY;60680006
LA PAZ;TACACOMA/ QUIABAYA;CHACAMBAYA;CHACAMBAYA;-15,591634;-68,703221;60680007;CHACAMBAYA;60680007
LA PAZ;TACACOMA/ QUIABAYA;MARCUPATA;MARCUPATA;-15,622496;-68,677035;60680008;MARCUPATA;60680008
LA PAZ;TACACOMA/ QUIABAYA;SILI SILI;COMUNIDAD SILI SILI;-15,61084;-68,71864;60680009;SILI SILI;60680009
LA PAZ;TACACOMA/ QUIABAYA;;CMD. CORIBAYA GRANDE;-15,6307;-68,672242;60680010;CORIBAYA GRANDE;60680010
LA PAZ;TACACOMA/ QUIABAYA;CORAZON DE JESUS;CALLE SORATA S/N;-15,590191;-68,645465;60680011,6068004;JUAN SANCHEZ FIGUEREDO,VIRGEN DE REMEDIOS;60680011
LA PAZ;TACACOMA/ QUIABAYA;;TACACOMA;-15,594948;-68,647418;60680012;16 DE JULIO;60680012
LA PAZ;TACACOMA/ QUIABAYA;MAMITA PAMPA;CONZATA;-15,379261;-68,509016;60680013;CONZATA;60680013
LA PAZ;AUCAPATA;HUAYÑAPATA;HUAYÑAPATA;-15,3429;-68,5385;60680014;HUAYNAPATA;60680014
LA PAZ;TACACOMA/ QUIABAYA;;SAN JOSE DE PUTUTUNI;-15,334835;-68,455038;60680015;SAN JOSE DE PUTUTUNI;60680015
LA PAZ;AUCAPATA;PASTOHORCO;COMUNIDAD  PASTOHORCO;-15,366;-68,5727;60680016;PASTOHORCO;60680016
LA PAZ;TACACOMA/ QUIABAYA;CHAHUARANI;CHAHUARANI;-15,421;-68,5902;60680017;CHAHUARANI MACHACA;60680017
LA PAZ;TACACOMA/ QUIABAYA;;CORRALANI;-15,472175;-68,570735;60680018;CORRALANI;60680018
LA PAZ;TACACOMA/ QUIABAYA;;PALLAYUNGA;-15,47628;-68,617831;60680019;PALLAYUNGA;60680019
LA PAZ;TACACOMA/ QUIABAYA;;INCA CHACA;-15,320959;-68,472143;60680020;INCACHACA;60680020
LA PAZ;TACACOMA/ QUIABAYA;;URKUPINA (COOPERATIVA MINERA AURIFERA);-15,298294;-68,412764;60680021;URKUPIÑA;60680021
LA PAZ;TACACOMA/ QUIABAYA;VEGAPAMPA;CAMILLAYA;-15,436991;-68,570663;60680022;CAMILLAYA;60680022
LA PAZ;TACACOMA/ QUIABAYA;;ANANEA;-15,537987;-68,64846;60680025;ANANEA;60680025
LA PAZ;SORATA;;MACHACAMARCA;-15,719304;-68,804885;60680026;MACHACAMARCA;60680026
LA PAZ;TACACOMA/ QUIABAYA;PASCANA;COLLAMBAMBA;-15,514723;-68,64456;60680027;COLLABAMBA;60680027
LA PAZ;TACACOMA/ QUIABAYA;CHUMISA.;;-15,59319;-68,658794;60680028;CHUMISA;60680028
LA PAZ;TACACOMA/ QUIABAYA;;CMD. CAMAQUENI;-15,60905;-68,613838;60680029;CAMAQUENI;60680029
